alert_id,attack_class,is_attempted,id,Flow ID,Src IP,Src Port,Dst IP,Dst Port,Protocol,Timestamp,Flow Duration,Total Fwd Packet,Total Bwd packets,Total Length of Fwd Packet,Total Length of Bwd Packet,Fwd Packet Length Max,Fwd Packet Length Min,Fwd Packet Length Mean,Fwd Packet Length Std,Bwd Packet Length Max,Bwd Packet Length Min,Bwd Packet Length Mean,Bwd Packet Length Std,Flow Bytes/s,Flow Packets/s,Flow IAT Mean,Flow IAT Std,Flow IAT Max,Flow IAT Min,Fwd IAT Total,Fwd IAT Mean,Fwd IAT Std,Fwd IAT Max,Fwd IAT Min,Bwd IAT Total,Bwd IAT Mean,Bwd IAT Std,Bwd IAT Max,Bwd IAT Min,Fwd PSH Flags,Bwd PSH Flags,Fwd URG Flags,Bwd URG Flags,Fwd RST Flags,Bwd RST Flags,Fwd Header Length,Bwd Header Length,Fwd Packets/s,Bwd Packets/s,Packet Length Min,Packet Length Max,Packet Length Mean,Packet Length Std,Packet Length Variance,FIN Flag Count,SYN Flag Count,RST Flag Count,PSH Flag Count,ACK Flag Count,URG Flag Count,CWR Flag Count,ECE Flag Count,Down/Up Ratio,Average Packet Size,Fwd Segment Size Avg,Bwd Segment Size Avg,Fwd Bytes/Bulk Avg,Fwd Packet/Bulk Avg,Fwd Bulk Rate Avg,Bwd Bytes/Bulk Avg,Bwd Packet/Bulk Avg,Bwd Bulk Rate Avg,Subflow Fwd Packets,Subflow Fwd Bytes,Subflow Bwd Packets,Subflow Bwd Bytes,FWD Init Win Bytes,Bwd Init Win Bytes,Fwd Act Data Pkts,Fwd Seg Size Min,Active Mean,Active Std,Active Max,Active Min,Idle Mean,Idle Std,Idle Max,Idle Min,ICMP Code,ICMP Type,Total TCP Flow Time,Label,Attempted Category
AL-03686,Benign,0,3105889,172.31.66.53-172.31.0.2-49190-53-17,172.31.66.53,49190,172.31.0.2,53,17,2018-02-22 20:27:24.907661,1310,1,1,31,47,31,31,31.0,0.0,47,47,47.0,0.0,59541.98473282443,1526.7175572519084,1310.0,0.0,1310,1310,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,763.3587786259542,763.3587786259542,31,47,39.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,39.0,31.0,47.0,0,0,0,0,0,0,0,15,0,23,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03687,Brute Force,1,5691829,18.221.219.4-172.31.69.25-42880-21-6,18.221.219.4,42880,172.31.69.25,21,6,2018-02-14 15:16:42.785864,2,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,1000000.0,2.0,0.0,2,2,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,40,20,500000.0,500000.0,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,26883,0,0,40,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,2,FTP-BruteForce - Attempted,1
AL-03688,Benign,0,4258055,172.31.64.39-178.255.83.1-52808-80-6,172.31.64.39,52808,178.255.83.1,80,6,2018-02-21 13:01:12.155547,220023,5,5,437,859,437,0,87.4,195.4323412334816,859,0,171.8,384.1564785344639,5890.293287519941,45.44979388518473,24447.0,46828.447216942826,145854,1,196937,49234.25,65526.25947091746,145854,219,196863,49215.75,80920.19545772654,169628,1,1,1,0,0,0,0,112,112,22.72489694259237,22.72489694259237,0,859,129.6,290.76305741196825,84543.15555555555,2,2,0,2,9,0,1,1,1.0,129.6,87.4,171.8,0,0,0,0,0,0,0,43,0,85,8192,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,220023,BENIGN,-1
AL-03689,Benign,0,159744,172.31.64.35-172.217.7.232-52036-443-6,172.31.64.35,52036,172.217.7.232,443,6,2018-02-28 18:46:38.431392,11938,4,2,77,0,46,0,19.25,23.05609102457165,0,0,0.0,0.0,6449.991623387502,502.5967498743508,2387.6,5085.0587803878925,11479,0,11938,3979.3333333333335,6522.842964025222,11508,23,0,0.0,0.0,0,0,2,0,0,0,0.0,0.0,80,40,335.06449991623384,167.53224995811692,0,46,12.833333333333334,20.439341150503523,417.7666666666667,2,0,0,2,6,0,0,0,0.5,12.833333333333334,19.25,0.0,0,0,0,0,0,0,0,12,0,0,258,180,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,170382619,BENIGN,-1
AL-03690,Benign,0,4696576,172.31.65.13-172.31.0.2-64565-53-17,172.31.65.13,64565,172.31.0.2,53,17,2018-02-15 14:47:12.480227,481,1,1,43,59,43,43,43.0,0.0,59,59,59.0,0.0,212058.21205821208,4158.004158004158,481.0,0.0,481,481,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,2079.002079002079,2079.002079002079,43,59,51.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,51.0,43.0,59.0,0,0,0,0,0,0,0,21,0,29,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03691,Benign,0,2975949,172.31.66.35-172.31.0.2-59812-53-17,172.31.66.35,59812,172.31.0.2,53,17,2018-02-22 20:33:59.646578,974,1,1,35,99,35,35,35.0,0.0,99,99,99.0,0.0,137577.00205338807,2053.388090349076,974.0,0.0,974,974,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,1026.694045174538,1026.694045174538,35,99,67.0,45.254833995939045,2048.0,0,0,0,0,0,0,0,0,1.0,67.0,35.0,99.0,0,0,0,0,0,0,0,17,0,49,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03692,Benign,0,4510850,172.31.66.24-94.31.29.16-51636-443-6,172.31.66.24,51636,94.31.29.16,443,6,2018-03-02 18:24:25.461730,117730587,38,65,1016,82975,351,0,26.73684210526316,74.02362085045714,1460,0,1276.5384615384612,464.5218333446192,713.4169814340602,0.8748788452061316,1154221.4411764708,8185646.578608111,58761134,0,117730587,3181907.7567567565,13466801.453790674,58761134,25,117669028,1838578.5625,10312047.98397551,58811969,0,7,7,0,0,0,0,772,1312,0.322770836095466,0.5521080091106655,0,1460,815.4466019417479,710.3607441480528,504612.3868265754,0,2,0,14,102,0,0,0,1.7105263157894737,815.4466019417475,26.73684210526316,1276.5384615384614,0,0,0,41270,29,3262321,0,9,0,805,8192,32,7,20,78420.0,4512.755477532546,81611,75229,58751024.5,14296.992008810805,58761134,58740915,-1,-1,117730587,BENIGN,-1
AL-03693,Benign,0,1155724,172.31.65.65-172.31.0.2-53374-53-17,172.31.65.65,53374,172.31.0.2,53,17,2018-02-23 21:09:25.175670,24734,2,2,90,172,45,45,45.0,0.0,86,86,86.0,0.0,10592.706396054014,161.72070833670253,8244.666666666666,12684.846169084329,22881,438,24296,24296.0,0.0,24296,24296,23319,23319.0,0.0,23319,23319,0,0,0,0,0,0,16,16,80.86035416835126,80.86035416835126,45,86,65.5,23.671361036774652,560.3333333333334,0,0,0,0,0,0,0,0,1.0,65.5,45.0,86.0,0,0,0,0,0,0,0,22,0,43,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03694,Benign,0,1278868,172.31.66.25-54.68.134.230-53752-443-6,172.31.66.25,53752,54.68.134.230,443,6,2018-03-02 20:20:04.365825,93161577,5,5,312,75,78,0,62.4,34.88266044899672,75,0,15.0,33.54101966249684,4.154073089595725,0.1073403899120342,10351286.333333336,13640733.818269655,30959581,42535,93090814,23272703.5,9958353.89948026,31030359,10186618,93090799,23272699.75,9999166.995137358,31030878,10073241,4,1,0,0,0,0,100,100,0.0536701949560171,0.0536701949560171,0,78,38.7,40.80318615010353,1664.9,0,0,0,5,10,0,0,0,1.0,38.7,62.4,15.0,0,0,0,0,0,0,0,31,0,7,253,134,3,20,63863.0,14220.543894896096,71297,42535,23208840.5,9971226.50724495,30959581,10073241,-1,-1,1461771133,BENIGN,-1
AL-03695,Benign,0,2014019,172.31.65.30-94.31.29.54-50542-443-6,172.31.65.30,50542,94.31.29.54,443,6,2018-02-16 13:43:08.997647,117162219,14,14,625,6326,192,0,44.642857142857146,68.97224318282196,1460,0,451.8571428571429,664.8188714741271,59.32799890039639,0.2389848898303983,4339341.444444444,15599294.108536497,58592264,1,117162219,9012478.384615384,21945531.0413147,58592264,23,117085463,9006574.076923078,21966107.33101165,58610967,1,6,6,0,0,0,0,292,292,0.1194924449151991,0.1194924449151991,0,1460,248.24999999999997,508.0245419122831,258088.9351851851,0,2,0,12,27,0,1,1,1.0,248.25,44.642857142857146,451.8571428571428,0,0,0,5869,5,110735849,0,22,0,225,8192,31,6,20,82693.0,28855.613526660632,103097,62289,58460026.0,187012.77306109332,58592264,58327788,-1,-1,117162219,BENIGN,-1
AL-03696,Benign,0,308134,172.31.66.72-46.236.32.132-50332-443-6,172.31.66.72,50332,46.236.32.132,443,6,2018-02-22 14:51:40.983150,3768140,61,126,13565,167883,645,0,222.37704918032784,298.6873038220421,1460,0,1332.4047619047617,321.3474425869029,48153.20025264454,49.626606230129454,20258.81720430107,39467.57445143947,191379,0,3765645,62760.75000000002,54475.81886959307,191379,33,3669273,29354.184000000005,53606.3618167844,340138,0,24,39,0,0,1,0,1232,2532,16.18835818202084,33.43824804810862,0,1460,970.3101604278072,608.6503843587727,370455.29038008174,3,2,1,63,186,0,0,0,2.065573770491804,970.3101604278074,222.37704918032787,1332.404761904762,0,0,0,16356,11,197228,0,72,0,897,8192,17945,24,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,3768140,BENIGN,-1
AL-03697,Benign,0,3462581,172.31.67.18-172.31.0.2-60301-53-17,172.31.67.18,60301,172.31.0.2,53,17,2018-02-23 12:52:45.157292,365,1,1,31,63,31,31,31.0,0.0,63,63,63.0,0.0,257534.2465753425,5479.452054794521,365.0,0.0,365,365,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,2739.7260273972606,2739.7260273972606,31,63,47.0,22.62741699796952,512.0,0,0,0,0,0,0,0,0,1.0,47.0,31.0,63.0,0,0,0,0,0,0,0,15,0,31,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03698,Port Scan,0,5755611,172.31.69.13-172.31.69.15-59854-35500-6,172.31.69.13,59854,172.31.69.15,35500,6,2018-03-01 14:47:38.914622,265,1,1,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,7547.169811320755,265.0,0.0,265,265,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,1,24,20,3773.5849056603774,3773.5849056603774,0,0,0.0,0.0,0.0,0,1,1,0,1,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,1024,0,0,24,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,265,Infiltration - NMAP Portscan,-1
AL-03699,Benign,0,3370275,172.31.66.7-172.31.0.2-64545-53-17,172.31.66.7,64545,172.31.0.2,53,17,2018-02-20 17:58:54.818933,634,1,1,33,193,33,33,33.0,0.0,193,193,193.0,0.0,356466.87697160884,3154.5741324921137,634.0,0.0,634,634,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,1577.2870662460568,1577.2870662460568,33,193,113.0,113.1370849898476,12800.0,0,0,0,0,0,0,0,0,1.0,113.0,33.0,193.0,0,0,0,0,0,0,0,16,0,96,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03700,Benign,0,4545514,186.121.208.188-172.31.66.63-53032-445-6,186.121.208.188,53032,172.31.66.63,445,6,2018-02-14 19:09:19.462392,1252181,7,7,364,582,103,0,52.0,49.21720566360237,409,0,83.14285714285714,147.73786309025925,755.4818352937795,11.18049227707496,96321.61538461538,126033.84734370527,255842,36,1251976,208662.6666666667,101632.12536332528,255918,1433,1252145,208690.8333333333,102232.20279621617,255896,151,4,4,0,0,0,1,152,152,5.59024613853748,5.59024613853748,0,409,67.57142857142856,107.01812519792676,11452.879120879124,1,2,1,8,13,0,0,0,1.0,67.57142857142857,52.0,83.14285714285714,0,0,0,0,0,0,0,26,0,41,8192,0,4,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1252181,BENIGN,-1
AL-03701,Benign,0,2925288,222.186.46.26-172.31.66.28-2372-135-6,222.186.46.26,2372,172.31.66.28,135,6,2018-02-22 21:28:16.742434,33526906,12,8,212,1476,116,0,17.666666666666668,33.049091125815,232,0,184.5,90.77287197017776,50.34762229476231,0.5965358091796482,1764574.0,5420476.389789954,23789612,7,33526906,3047900.5454545454,6974112.300040807,23789612,7,9516746,1359535.142857143,1507047.863641522,3850437,222946,5,7,0,0,1,0,248,168,0.3579214855077889,0.2386143236718592,0,232,84.4,103.4389726004255,10699.62105263158,0,2,1,12,19,0,0,0,0.6666666666666666,84.4,17.666666666666668,184.5,0,0,0,0,0,0,0,10,0,73,65535,64144,5,20,9737294.0,0.0,9737294,9737294,23789612.0,0.0,23789612,23789612,-1,-1,33526906,BENIGN,-1
AL-03702,Benign,0,4474914,172.31.66.42-23.196.141.83-51388-443-6,172.31.66.42,51388,23.196.141.83,443,6,2018-02-14 16:31:33.025022,118752443,27,24,2172,6985,761,0,80.44444444444447,199.13048163942332,1460,0,291.04166666666663,510.73225174352814,77.10999259189977,0.429464848988412,2375048.8600000003,4157058.459137648,10048757,0,118752443,4567401.653846154,4866855.608229543,10048757,17,118725204,5161965.391304348,4879164.136681943,10125599,0,6,7,0,0,1,0,552,624,0.2273637435821004,0.2021011054063115,0,1460,179.54901960784312,389.71755483814127,151879.77254901963,2,2,1,13,50,0,0,0,0.8888888888888888,179.54901960784315,80.44444444444444,291.0416666666667,0,0,0,4929,4,6715258,0,42,0,136,8192,1067,17,20,343226.4545454546,1047959.7548896964,3502944,27185,10005039.63636364,14526.9809063874,10048757,9999385,-1,-1,118752443,BENIGN,-1
AL-03703,Benign,0,2631533,82.212.17.186-172.31.66.53-59532-3389-6,82.212.17.186,59532,172.31.66.53,3389,6,2018-02-14 18:57:14.881194,145016,3,2,41,0,41,0,13.666666666666666,23.671361036774652,0,0,0.0,0.0,282.7274231808904,34.47895404645004,36254.0,67085.36426076853,136826,39,142385,71192.5,92874.94017494709,136865,5520,144977,144977.0,0.0,144977,144977,1,0,0,0,0,1,72,52,20.687372427870027,13.791581618580018,0,41,8.2,18.335757415498275,336.2,0,2,1,1,4,0,0,0,0.6666666666666666,8.2,13.666666666666666,0.0,0,0,0,0,0,0,0,8,0,0,8192,0,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,145016,BENIGN,-1
AL-03704,Benign,0,4207004,172.31.67.116-172.31.0.2-49463-53-17,172.31.67.116,49463,172.31.0.2,53,17,2018-03-01 21:01:43.501269,54988,2,2,94,294,47,47,47.0,0.0,147,147,147.0,0.0,7056.084963992144,72.7431439586819,18329.333333333336,17813.964587742204,35580,1,35580,35580.0,0.0,35580,35580,1,1.0,0.0,1,1,0,0,0,0,0,0,16,16,36.37157197934095,36.37157197934095,47,147,97.0,57.735026918962575,3333.333333333333,0,0,0,0,0,0,0,0,1.0,97.0,47.0,147.0,0,0,0,0,0,0,0,23,0,73,0,0,1,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03705,Benign,0,2495276,172.31.66.37-172.31.0.2-62252-53-17,172.31.66.37,62252,172.31.0.2,53,17,2018-02-21 15:16:44.804992,1005,1,1,40,139,40,40,40.0,0.0,139,139,139.0,0.0,178109.4527363184,1990.049751243781,1005.0,0.0,1005,1005,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,995.0248756218904,995.0248756218904,40,139,89.5,70.0035713374682,4900.5,0,0,0,0,0,0,0,0,1.0,89.5,40.0,139.0,0,0,0,0,0,0,0,20,0,69,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03706,Benign,0,2058544,172.31.68.4-104.20.116.11-54303-443-6,172.31.68.4,54303,104.20.116.11,443,6,2018-02-22 19:17:52.870058,17724,4,2,77,0,46,0,19.25,23.05609102457165,0,0,0.0,0.0,4344.391785150079,338.52403520649966,3544.8,7488.155226756455,16929,6,17724,5908.0,9598.627401873666,16984,16,49,49.0,0.0,49,49,2,0,0,0,0,0,80,40,225.68269013766644,112.84134506883322,0,46,12.833333333333334,20.439341150503523,417.7666666666667,2,0,0,2,6,0,0,0,0.5,12.833333333333334,19.25,0.0,0,0,0,0,0,0,0,12,0,0,252,31,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,171014937,BENIGN,-1
AL-03707,Benign,0,271969,172.31.66.72-172.31.0.2-61003-53-17,172.31.66.72,61003,172.31.0.2,53,17,2018-02-16 13:10:29.774833,38886,1,1,40,72,40,40,40.0,0.0,72,72,72.0,0.0,2880.213958751221,51.43239212055753,38886.0,0.0,38886,38886,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,25.716196060278765,25.716196060278765,40,72,56.0,22.62741699796952,512.0,0,0,0,0,0,0,0,0,1.0,56.0,40.0,72.0,0,0,0,0,0,0,0,20,0,36,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03708,Benign,0,2416375,172.31.64.84-172.31.0.2-52435-53-17,172.31.64.84,52435,172.31.0.2,53,17,2018-02-20 15:47:36.749843,1911,1,1,33,70,33,33,33.0,0.0,70,70,70.0,0.0,53898.48246991104,1046.5724751439038,1911.0,0.0,1911,1911,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,523.2862375719519,523.2862375719519,33,70,51.5,26.16295090390226,684.5,0,0,0,0,0,0,0,0,1.0,51.5,33.0,70.0,0,0,0,0,0,0,0,16,0,35,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03709,Benign,0,2150100,5.188.10.140-172.31.69.10-55421-3389-6,5.188.10.140,55421,172.31.69.10,3389,6,2018-02-22 14:17:16.757179,1970854,9,7,1132,1581,661,0,125.77777777777776,213.67368683215173,1173,0,225.8571428571429,430.0986044197418,1376.5606178844298,8.118308103999585,131390.2666666667,237036.1771702692,953169,4,1970854,246356.75,362785.5691340665,1134681,4,1840917,306819.5,325164.1817197891,953169,127978,5,5,0,0,1,0,192,152,4.566548308499767,3.5517597954998186,0,1173,169.56250000000003,317.7627980637968,100973.19583333332,0,2,1,10,15,0,1,2,0.7777777777777778,169.5625,125.77777777777776,225.8571428571429,0,0,0,0,0,0,0,70,0,98,8192,62868,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1970854,BENIGN,-1
AL-03710,Benign,0,3775097,172.31.67.38-172.31.0.2-63712-53-17,172.31.67.38,63712,172.31.0.2,53,17,2018-02-22 18:58:32.301141,289735,1,1,37,110,37,37,37.0,0.0,110,110,110.0,0.0,507.3601739520596,6.902859509551831,289735.0,0.0,289735,289735,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,3.451429754775916,3.451429754775916,37,110,73.5,51.61879502661797,2664.5,0,0,0,0,0,0,0,0,1.0,73.5,37.0,110.0,0,0,0,0,0,0,0,18,0,55,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03711,Benign,0,1865314,172.31.64.106-172.31.0.2-54806-53-17,172.31.64.106,54806,172.31.0.2,53,17,2018-02-21 15:10:30.273248,310,1,1,36,68,36,36,36.0,0.0,68,68,68.0,0.0,335483.87096774194,6451.612903225807,310.0,0.0,310,310,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,3225.8064516129034,3225.8064516129034,36,68,52.0,22.62741699796952,512.0,0,0,0,0,0,0,0,0,1.0,52.0,36.0,68.0,0,0,0,0,0,0,0,18,0,34,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03712,DDoS,0,6553331,18.219.32.43-172.31.69.28-57030-80-6,18.219.32.43,57030,172.31.69.28,80,6,2018-02-21 18:40:46.567422,54703,5,5,266,935,266,0,53.2,118.95881640298882,935,0,187.0,418.1447117924607,21954.92020547319,182.8053306034404,6078.111111111111,16964.30066672691,51267,3,54700,13675.0,25079.59026778548,51267,357,54697,13674.25,25311.196710481046,51592,25,1,1,0,0,0,0,112,112,91.4026653017202,91.4026653017202,0,935,120.1,298.2804236136041,88971.21111111112,2,2,0,2,9,0,1,1,1.0,120.1,53.2,187.0,0,0,0,0,0,0,0,26,0,93,65535,219,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,54703,DDoS-HOIC,-1
AL-03713,Benign,0,3116963,172.31.66.81-172.31.0.2-60853-53-17,172.31.66.81,60853,172.31.0.2,53,17,2018-02-14 12:55:00.871620,367,1,1,40,56,40,40,40.0,0.0,56,56,56.0,0.0,261580.38147138967,5449.591280653951,367.0,0.0,367,367,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,2724.7956403269754,2724.7956403269754,40,56,48.0,11.31370849898476,128.0,0,0,0,0,0,0,0,0,1.0,48.0,40.0,56.0,0,0,0,0,0,0,0,20,0,28,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03714,Benign,0,2463731,172.31.66.34-172.31.0.2-58797-53-17,172.31.66.34,58797,172.31.0.2,53,17,2018-02-21 13:13:56.770109,1219,1,1,32,90,32,32,32.0,0.0,90,90,90.0,0.0,100082.03445447088,1640.6890894175554,1219.0,0.0,1219,1219,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,820.3445447087777,820.3445447087777,32,90,61.0,41.01219330881976,1682.0,0,0,0,0,0,0,0,0,1.0,61.0,32.0,90.0,0,0,0,0,0,0,0,16,0,45,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03715,Benign,0,1861981,177.234.26.74-172.31.64.87-64059-445-6,177.234.26.74,64059,172.31.64.87,445,6,2018-02-22 15:57:47.654602,78095,3,3,0,0,0,0,0.0,0.0,0,0,0.0,0.0,0.0,76.82950252897113,15619.0,34840.73805905954,77944,17,78044,39022.0,55133.11572911511,78007,37,78032,39016.0,55128.873088428,77998,34,0,0,0,0,0,1,72,72,38.41475126448557,38.41475126448557,0,0,0.0,0.0,0.0,1,2,1,0,5,0,0,0,1.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0,0,0,8192,0,0,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,78095,BENIGN,-1
AL-03716,Benign,0,2679740,172.31.66.61-172.31.0.2-57445-53-17,172.31.66.61,57445,172.31.0.2,53,17,2018-03-02 18:26:29.075563,312,1,1,40,136,40,40,40.0,0.0,136,136,136.0,0.0,564102.5641025641,6410.25641025641,312.0,0.0,312,312,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,3205.128205128205,3205.128205128205,40,136,88.0,67.88225099390856,4608.0,0,0,0,0,0,0,0,0,1.0,88.0,40.0,136.0,0,0,0,0,0,0,0,20,0,68,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
AL-03717,Benign,0,2580460,172.31.65.72-209.85.202.95-53598-443-6,172.31.65.72,53598,209.85.202.95,443,6,2018-02-28 17:52:40.642113,95734,4,3,77,0,46,0,19.25,23.05609102457165,0,0,0.0,0.0,804.3119476883866,73.1192679716715,15955.666666666668,38801.99076679786,95159,0,95722,31907.33333333333,54791.80327688927,95175,65,28,14.0,19.79898987322333,28,0,2,0,0,0,0.0,0.0,80,60,41.782438840955145,31.33682913071636,0,46,11.0,19.27865832122834,371.6666666666667,2,0,0,2,7,0,0,0,0.75,11.0,19.25,0.0,0,0,0,0,0,0,0,11,0,0,255,176,1,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,170940759,BENIGN,-1
AL-03718,Benign,0,1111829,172.31.66.109-209.85.202.97-55555-443-6,172.31.66.109,55555,209.85.202.97,443,6,2018-02-21 21:03:33.385433,118292769,15,17,925,3765,278,0,61.66666666666666,87.99891774226273,1430,0,221.47058823529412,464.4584370058125,39.64739383182416,0.2705152670828087,3815895.7741935486,14592591.173899569,58936236,1,118292769,8449483.5,21224271.695063595,58936236,154,118136876,7383554.75,19994998.77106402,59092211,1,8,9,0,0,0,0,312,352,0.1268040314450666,0.1437112356377421,0,1430,146.5625,348.42779948163275,121401.9314516129,0,2,0,17,31,0,1,1,1.1333333333333333,146.5625,61.66666666666666,221.4705882352941,0,0,0,0,0,0,0,28,0,117,8192,180,8,20,591499.5,615975.5663340065,1027060,155939,58476905.5,649591.422711615,58936236,58017575,-1,-1,118292769,BENIGN,-1
AL-03719,Benign,0,54280,24.234.124.9-172.31.64.118-61920-3389-6,24.234.124.9,61920,172.31.64.118,3389,6,2018-03-01 19:00:35.941404,1658618,9,7,1128,1581,661,0,125.33333333333331,213.48302040209197,1173,0,225.8571428571429,430.0986044197418,1633.287471859102,9.646585289680928,110574.53333333334,237250.81843268935,953120,111,1658618,207327.25,357553.810027346,1088170,6948,1579082,263180.3333333333,339869.39789199416,953120,89148,5,5,0,0,1,0,192,152,5.426204225445522,4.220381064235406,0,1173,169.3125,317.73127403515065,100953.1625,0,2,1,10,15,0,1,1,0.7777777777777778,169.3125,125.33333333333331,225.8571428571429,0,0,0,0,0,0,0,70,0,98,8192,62872,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1658618,BENIGN,-1
AL-03720,Benign,0,829586,5.101.40.105-172.31.69.23-57861-3389-6,5.101.40.105,57861,172.31.69.23,3389,6,2018-02-16 20:53:20.679865,1766394,8,7,1144,1581,677,0,143.0,227.96992282817865,1173,0,225.8571428571429,430.0986044197418,1542.69092852444,8.491876670776735,126171.0,244144.59601606207,953416,1,1766394,252342.0,389287.4276623893,1128048,1,1648190,274698.3333333333,333247.60616854654,953416,120361,5,5,0,0,1,0,168,148,4.529000891080925,3.9628757796958096,0,1173,181.66666666666669,327.2538697068306,107095.09523809524,0,2,1,10,14,0,0,0,0.875,181.66666666666663,143.0,225.8571428571429,0,0,0,0,0,0,0,76,0,105,8192,62856,5,20,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,1766394,BENIGN,-1
AL-03721,Benign,0,2655013,172.31.66.57-172.31.0.2-54137-53-17,172.31.66.57,54137,172.31.0.2,53,17,2018-02-15 17:36:44.383226,12835,1,1,40,139,40,40,40.0,0.0,139,139,139.0,0.0,13946.240747954813,155.82391897156214,12835.0,0.0,12835,12835,0,0.0,0.0,0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,8,8,77.91195948578107,77.91195948578107,40,139,89.5,70.0035713374682,4900.5,0,0,0,0,0,0,0,0,1.0,89.5,40.0,139.0,0,0,0,0,0,0,0,20,0,69,0,0,0,8,0.0,0.0,0,0,0.0,0.0,0,0,-1,-1,0,BENIGN,-1
